order_id,order_value,risk_score,return_probability,risk_tier,expected_return_exposure,priority,recommended_action,risk_reasons
O06624,8824.3,69.62,0.6961767578457724,VERY_HIGH,491.46,P2,REVIEW,High predicted return probability
O18335,43022.84,13.97,0.1396793528099046,LOW,480.75,P4,NORMAL_PROCESSING,Above-average order value
O17226,78001.77,15.02,0.1502192063157136,LOW,937.39,P4,NORMAL_PROCESSING,High-value order
O06904,7601.68,41.3,0.4130470509320563,HIGH,251.19,P3,MONITOR,Elevated predicted return probability
O03882,4731.47,31.98,0.3198491823081953,MEDIUM,121.07,P4,NORMAL_PROCESSING,No major risk signal detected
O11954,39843.51,2.41,0.0241318514853485,LOW,76.92,P4,NORMAL_PROCESSING,Above-average order value
O13002,50586.02,7.57,0.0757492375443574,LOW,306.55,P4,NORMAL_PROCESSING,High-value order
O12772,73473.98,3.96,0.039577352458453,LOW,232.63,P4,NORMAL_PROCESSING,High-value order
O02659,2441.46,3.12,0.0312353967566124,LOW,6.1,P4,NORMAL_PROCESSING,No major risk signal detected
O07797,4032.77,23.68,0.2368061635611924,MEDIUM,76.4,P4,NORMAL_PROCESSING,No major risk signal detected
O04691,17883.27,8.94,0.0893689716654989,LOW,127.86,P4,NORMAL_PROCESSING,No major risk signal detected
O13733,2329.95,52.35,0.5235363078744416,HIGH,97.59,P3,MONITOR,Elevated predicted return probability
O12186,10816.21,43.79,0.4379202366616357,HIGH,378.93,P3,MONITOR,Elevated predicted return probability
O06468,1775.21,8.99,0.0899051820451855,LOW,12.77,P4,NORMAL_PROCESSING,No major risk signal detected
O10553,43197.65,1.88,0.018805578801288,LOW,64.99,P4,NORMAL_PROCESSING,Above-average order value
O09355,323.25,33.32,0.3332365251794987,MEDIUM,8.62,P4,NORMAL_PROCESSING,No major risk signal detected
O18365,7744.32,34.82,0.3481938676517692,MEDIUM,215.72,P4,NORMAL_PROCESSING,No major risk signal detected
O14207,6266.52,35.57,0.3556548958551001,MEDIUM,178.3,P4,NORMAL_PROCESSING,No major risk signal detected
O05277,6213.41,58.13,0.5813353990504867,HIGH,288.97,P3,MONITOR,Elevated predicted return probability
O15137,47112.69,1.48,0.0147782861457225,LOW,55.7,P4,NORMAL_PROCESSING,Above-average order value
O15293,91701.53,12.66,0.1266403260661181,LOW,929.05,P4,NORMAL_PROCESSING,High-value order
O17954,6811.72,32.91,0.3290566058692235,MEDIUM,179.32,P4,NORMAL_PROCESSING,No major risk signal detected
O09490,15769.18,11.39,0.1138588364079751,LOW,143.64,P4,NORMAL_PROCESSING,No major risk signal detected
O13805,8251.68,68.88,0.68878112164039,VERY_HIGH,454.69,P2,REVIEW,High predicted return probability
O01797,3219.22,64.74,0.6473994641581937,VERY_HIGH,166.73,P2,REVIEW,High predicted return probability
O18893,3488.36,33.24,0.332442233965011,MEDIUM,92.77,P4,NORMAL_PROCESSING,No major risk signal detected
O04268,5510.88,5.63,0.0563242955890198,LOW,24.83,P4,NORMAL_PROCESSING,No major risk signal detected
O12292,2794.1,54.49,0.5449010978657137,HIGH,121.8,P3,MONITOR,Elevated predicted return probability
O01814,25875.65,20.33,0.2033474143655013,MEDIUM,420.94,P4,NORMAL_PROCESSING,Above-average order value
O00861,5777.98,28.21,0.2820568891120837,MEDIUM,130.38,P4,NORMAL_PROCESSING,No major risk signal detected
O16748,38036.55,1.15,0.0115433852698368,LOW,35.13,P4,NORMAL_PROCESSING,Above-average order value
O19159,1926.66,25.95,0.2595190226578697,MEDIUM,40.0,P4,NORMAL_PROCESSING,No major risk signal detected
O10621,9037.4,18.94,0.1893622258140897,LOW,136.91,P4,NORMAL_PROCESSING,No major risk signal detected
O10455,5898.2,3.08,0.0307964774911626,LOW,14.53,P4,NORMAL_PROCESSING,No major risk signal detected
O05936,6644.59,68.37,0.6837062230913262,VERY_HIGH,363.44,P2,REVIEW,High predicted return probability
O16764,3892.53,37.96,0.3795835135416082,MEDIUM,118.2,P4,NORMAL_PROCESSING,No major risk signal detected
O07165,4031.41,33.13,0.3312739067765105,MEDIUM,106.84,P4,NORMAL_PROCESSING,No major risk signal detected
O00556,2941.93,5.05,0.0504994773871276,LOW,11.89,P4,NORMAL_PROCESSING,No major risk signal detected
O11519,11091.64,36.94,0.3693653279587633,MEDIUM,327.75,P4,NORMAL_PROCESSING,No major risk signal detected
O07298,11202.43,60.57,0.6057410199366693,VERY_HIGH,542.86,P2,REVIEW,High predicted return probability
O06170,925.02,37.5,0.3749638114361003,MEDIUM,27.75,P4,NORMAL_PROCESSING,No major risk signal detected
O07294,9836.8,30.35,0.3035010692301614,MEDIUM,238.84,P4,NORMAL_PROCESSING,No major risk signal detected
O09559,5177.19,5.12,0.0512069528714117,LOW,21.21,P4,NORMAL_PROCESSING,No major risk signal detected
O12174,76959.71,10.06,0.1006381445179233,LOW,619.61,P4,NORMAL_PROCESSING,High-value order
O12787,5827.63,52.57,0.5256696272080176,HIGH,245.07,P3,MONITOR,Elevated predicted return probability
O14140,4446.99,46.75,0.4675203895728136,HIGH,166.32,P3,MONITOR,Elevated predicted return probability
O15596,3982.05,45.22,0.4522166252218513,HIGH,144.06,P3,MONITOR,Elevated predicted return probability
O10337,6342.63,46.09,0.4609100208604816,HIGH,233.87,P3,MONITOR,Elevated predicted return probability
O11843,82876.88,13.85,0.1385236885613015,LOW,918.43,P4,NORMAL_PROCESSING,High-value order
O05306,4658.12,20.26,0.2025889579019786,MEDIUM,75.49,P4,NORMAL_PROCESSING,No major risk signal detected
O16382,3409.65,46.49,0.4649014863450887,HIGH,126.81,P3,MONITOR,Elevated predicted return probability
O02264,1618.18,33.57,0.3356707478493138,MEDIUM,43.45,P4,NORMAL_PROCESSING,No major risk signal detected
O15645,12518.29,27.52,0.2751949983724213,MEDIUM,275.6,P4,NORMAL_PROCESSING,No major risk signal detected
O03735,6969.66,39.58,0.3957593432750291,MEDIUM,220.66,P4,NORMAL_PROCESSING,No major risk signal detected
O15960,5827.63,42.55,0.4254587483380003,HIGH,198.35,P3,MONITOR,Elevated predicted return probability
O03074,2319.4,8.68,0.086750994300181,LOW,16.1,P4,NORMAL_PROCESSING,No major risk signal detected
O08426,57330.76,15.66,0.1566283442808419,LOW,718.37,P4,NORMAL_PROCESSING,High-value order
O01194,80871.04,2.65,0.0265346513404128,LOW,171.67,P4,NORMAL_PROCESSING,High-value order
O16554,3080.93,27.58,0.2757940697650124,MEDIUM,67.98,P4,NORMAL_PROCESSING,No major risk signal detected
O00745,13268.66,8.61,0.0861496469328836,LOW,91.45,P4,NORMAL_PROCESSING,No major risk signal detected
O10881,3187.25,23.77,0.2377260224279047,MEDIUM,60.62,P4,NORMAL_PROCESSING,No major risk signal detected
O08767,5708.37,35.55,0.3554507366042217,MEDIUM,162.32,P4,NORMAL_PROCESSING,No major risk signal detected
O12384,7259.66,38.73,0.3873467207236273,MEDIUM,224.96,P4,NORMAL_PROCESSING,No major risk signal detected
O17111,7680.13,40.27,0.4027484037296195,HIGH,247.45,P3,MONITOR,Elevated predicted return probability
O00038,7119.17,24.68,0.2467997460411715,MEDIUM,140.56,P4,NORMAL_PROCESSING,No major risk signal detected
O13059,1693.84,14.53,0.1453260840165509,LOW,19.69,P4,NORMAL_PROCESSING,No major risk signal detected
O03287,591.07,11.05,0.1104636183534463,LOW,5.22,P4,NORMAL_PROCESSING,No major risk signal detected
O19016,4787.75,34.28,0.3427917659921316,MEDIUM,131.3,P4,NORMAL_PROCESSING,No major risk signal detected
O01877,7744.07,61.46,0.6145778455064789,VERY_HIGH,380.75,P2,REVIEW,High predicted return probability
O02036,5989.63,39.87,0.398729920994714,MEDIUM,191.06,P4,NORMAL_PROCESSING,No major risk signal detected
O18168,11316.05,13.54,0.1353572799488421,LOW,122.54,P4,NORMAL_PROCESSING,No major risk signal detected
O05389,6497.67,33.95,0.3395238128345222,MEDIUM,176.49,P4,NORMAL_PROCESSING,No major risk signal detected
O06110,17604.26,38.51,0.3850633376312801,MEDIUM,542.3,P4,NORMAL_PROCESSING,No major risk signal detected
O14222,38507.37,27.15,0.2715252482580937,MEDIUM,836.46,P4,NORMAL_PROCESSING,Above-average order value
O12939,4798.85,15.61,0.1561428295603068,LOW,59.94,P4,NORMAL_PROCESSING,No major risk signal detected
O06932,7777.93,23.96,0.2395536367840098,MEDIUM,149.06,P4,NORMAL_PROCESSING,No major risk signal detected
O16314,4661.71,55.44,0.5544301999695792,HIGH,206.77,P3,MONITOR,Elevated predicted return probability
O19377,2142.68,24.02,0.2401506221720568,MEDIUM,41.17,P4,NORMAL_PROCESSING,No major risk signal detected
O13098,12260.7,27.85,0.2784769273813168,MEDIUM,273.15,P4,NORMAL_PROCESSING,No major risk signal detected
O01093,471.58,16.91,0.1691269574378921,LOW,6.38,P4,NORMAL_PROCESSING,No major risk signal detected
O06683,11579.55,54.35,0.5435413977737461,HIGH,503.52,P3,MONITOR,Elevated predicted return probability
O09211,2695.81,18.45,0.1845192353611494,LOW,39.79,P4,NORMAL_PROCESSING,No major risk signal detected
O08255,79311.67,10.19,0.1019266827432349,LOW,646.72,P4,NORMAL_PROCESSING,High-value order
O08151,7744.33,49.23,0.4922521745942039,HIGH,304.97,P3,MONITOR,Elevated predicted return probability
O07508,94871.65,8.39,0.0839239101277948,LOW,636.96,P4,NORMAL_PROCESSING,High-value order
O16953,4903.28,31.45,0.3145488317654462,MEDIUM,123.39,P4,NORMAL_PROCESSING,No major risk signal detected
O01556,6738.34,42.74,0.4273858337551819,HIGH,230.39,P3,MONITOR,Elevated predicted return probability
O12545,5481.73,27.29,0.2728995119738192,MEDIUM,119.68,P4,NORMAL_PROCESSING,No major risk signal detected
O07462,2108.55,23.03,0.2302983038044788,MEDIUM,38.85,P4,NORMAL_PROCESSING,No major risk signal detected
O11700,5543.14,53.38,0.5338432628217162,HIGH,236.73,P3,MONITOR,Elevated predicted return probability
O15770,31028.89,13.18,0.1317588070284787,LOW,327.07,P4,NORMAL_PROCESSING,Above-average order value
O17761,6245.15,7.34,0.0733709899977031,LOW,36.66,P4,NORMAL_PROCESSING,No major risk signal detected
O19221,5551.25,67.87,0.6787327260978511,VERY_HIGH,301.43,P2,REVIEW,High predicted return probability
O07574,7200.89,17.03,0.170347153391999,LOW,98.13,P4,NORMAL_PROCESSING,No major risk signal detected
O18005,2029.67,14.68,0.1468268161097639,LOW,23.84,P4,NORMAL_PROCESSING,No major risk signal detected
O16730,20500.61,33.68,0.336846536699591,MEDIUM,552.44,P4,NORMAL_PROCESSING,No major risk signal detected
O10323,7351.45,45.84,0.4584263221320697,HIGH,269.61,P3,MONITOR,Elevated predicted return probability
O17250,11388.91,32.28,0.3227776931867352,MEDIUM,294.09,P4,NORMAL_PROCESSING,No major risk signal detected
O12693,7368.56,26.51,0.2650681228282732,MEDIUM,156.25,P4,NORMAL_PROCESSING,No major risk signal detected
O10072,2533.61,12.51,0.1250850388649267,LOW,25.35,P4,NORMAL_PROCESSING,No major risk signal detected
O05222,250.73,32.97,0.3296709089078952,MEDIUM,6.61,P4,NORMAL_PROCESSING,No major risk signal detected
O19816,3969.67,60.79,0.6078947244961938,VERY_HIGH,193.05,P2,REVIEW,High predicted return probability
O02327,3364.32,8.26,0.0826151954526543,LOW,22.24,P4,NORMAL_PROCESSING,No major risk signal detected
O08969,34151.58,26.78,0.2677834024611757,MEDIUM,731.62,P4,NORMAL_PROCESSING,Above-average order value
O09007,3477.62,5.95,0.0595196174382333,LOW,16.56,P4,NORMAL_PROCESSING,No major risk signal detected
O11513,9438.32,29.42,0.2941578748041911,MEDIUM,222.11,P4,NORMAL_PROCESSING,No major risk signal detected
O03665,4988.02,50.51,0.5050992405901231,HIGH,201.56,P3,MONITOR,Elevated predicted return probability
O05301,6218.02,52.57,0.5257029638034748,HIGH,261.51,P3,MONITOR,Elevated predicted return probability
O16287,3010.18,3.16,0.0316121099013908,LOW,7.61,P4,NORMAL_PROCESSING,No major risk signal detected
O02831,7186.92,38.11,0.381063641755423,MEDIUM,219.09,P4,NORMAL_PROCESSING,No major risk signal detected
O02091,3042.97,6.45,0.064525709997707,LOW,15.71,P4,NORMAL_PROCESSING,No major risk signal detected
O19550,7084.09,18.87,0.1887391083253645,LOW,106.96,P4,NORMAL_PROCESSING,No major risk signal detected
O15258,4791.28,16.92,0.16924551268613,LOW,64.87,P4,NORMAL_PROCESSING,No major risk signal detected
O07444,6667.6,27.55,0.2755048588556622,MEDIUM,146.96,P4,NORMAL_PROCESSING,No major risk signal detected
O00834,4836.61,51.41,0.5141496692317697,HIGH,198.94,P3,MONITOR,Elevated predicted return probability
O11409,8011.16,43.69,0.4369060853108308,HIGH,280.01,P3,MONITOR,Elevated predicted return probability
O08538,2709.74,15.45,0.1544539328609688,LOW,33.48,P4,NORMAL_PROCESSING,No major risk signal detected
O02352,14421.62,29.87,0.2987166448552719,MEDIUM,344.64,P4,NORMAL_PROCESSING,No major risk signal detected
O18324,8484.17,30.98,0.3097959224485645,MEDIUM,210.27,P4,NORMAL_PROCESSING,No major risk signal detected
O02881,36824.76,7.07,0.0707471220320513,LOW,208.42,P4,NORMAL_PROCESSING,Above-average order value
O14550,58898.67,19.36,0.193583462576506,LOW,912.14,P4,NORMAL_PROCESSING,High-value order
O09674,5414.27,21.79,0.2179354550791248,MEDIUM,94.4,P4,NORMAL_PROCESSING,No major risk signal detected
O14341,3221.72,10.6,0.1060333868666747,LOW,27.33,P4,NORMAL_PROCESSING,No major risk signal detected
O11679,4548.16,26.38,0.2638464546949932,MEDIUM,96.0,P4,NORMAL_PROCESSING,No major risk signal detected
O18890,4564.65,17.47,0.1747039933964954,LOW,63.8,P4,NORMAL_PROCESSING,No major risk signal detected
O13484,12366.83,44.39,0.4438530303185468,HIGH,439.12,P3,MONITOR,Elevated predicted return probability
O18947,6149.7,22.12,0.221228678248331,MEDIUM,108.84,P4,NORMAL_PROCESSING,No major risk signal detected
O18581,8703.79,51.06,0.510580476744625,HIGH,355.52,P3,MONITOR,Elevated predicted return probability
O01972,67905.9,30.02,0.3001783573111436,MEDIUM,1630.71,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O14648,7467.51,50.16,0.5016440376184526,HIGH,299.68,P3,MONITOR,Elevated predicted return probability
O02647,4047.29,7.64,0.0763804417740434,LOW,24.73,P4,NORMAL_PROCESSING,No major risk signal detected
O07304,27005.8,28.23,0.282337874726291,MEDIUM,609.98,P4,NORMAL_PROCESSING,Above-average order value
O14956,2754.55,16.37,0.1637059378458163,LOW,36.07,P4,NORMAL_PROCESSING,No major risk signal detected
O15181,11871.96,11.05,0.1105384541943133,LOW,104.98,P4,NORMAL_PROCESSING,No major risk signal detected
O08768,9010.84,43.11,0.4311380264028777,HIGH,310.79,P3,MONITOR,Elevated predicted return probability
O12212,6558.6,69.74,0.6973644133659611,VERY_HIGH,365.9,P2,REVIEW,High predicted return probability
O09261,848.84,7.33,0.0733029678221255,LOW,4.98,P4,NORMAL_PROCESSING,No major risk signal detected
O18211,2365.62,18.31,0.183082378174706,LOW,34.65,P4,NORMAL_PROCESSING,No major risk signal detected
O00776,663.7,14.82,0.1481913319705672,LOW,7.87,P4,NORMAL_PROCESSING,No major risk signal detected
O04305,1978.6,11.88,0.1188445987890106,LOW,18.81,P4,NORMAL_PROCESSING,No major risk signal detected
O12236,5831.74,3.89,0.0389153311103453,LOW,18.16,P4,NORMAL_PROCESSING,No major risk signal detected
O15793,2812.09,30.33,0.3032798754241008,MEDIUM,68.23,P4,NORMAL_PROCESSING,No major risk signal detected
O03605,19325.67,8.59,0.0858940493510557,LOW,132.8,P4,NORMAL_PROCESSING,No major risk signal detected
O07260,7657.97,67.08,0.6708318652844335,VERY_HIGH,410.98,P2,REVIEW,High predicted return probability
O16279,1013.26,29.92,0.2992270243238822,MEDIUM,24.26,P4,NORMAL_PROCESSING,No major risk signal detected
O17545,6792.54,58.14,0.5814400711088976,HIGH,315.96,P3,MONITOR,Elevated predicted return probability
O10346,5132.22,69.45,0.6945293792579464,VERY_HIGH,285.16,P2,REVIEW,High predicted return probability
O01538,9410.04,32.15,0.3215126242542013,MEDIUM,242.04,P4,NORMAL_PROCESSING,No major risk signal detected
O03851,5824.17,62.66,0.6266412949980072,VERY_HIGH,291.97,P2,REVIEW,High predicted return probability
O03322,33026.35,3.1,0.0310337454904018,LOW,81.99,P4,NORMAL_PROCESSING,Above-average order value
O05940,5523.03,63.88,0.6387907156600151,VERY_HIGH,282.24,P2,REVIEW,High predicted return probability
O10684,36787.23,9.82,0.0982429640264794,LOW,289.13,P4,NORMAL_PROCESSING,Above-average order value
O07973,7065.51,63.26,0.6326362697770544,VERY_HIGH,357.59,P2,REVIEW,High predicted return probability
O18160,5495.96,42.08,0.420849501086364,HIGH,185.04,P3,MONITOR,Elevated predicted return probability
O18682,3979.9,10.56,0.1056202864091422,LOW,33.63,P4,NORMAL_PROCESSING,No major risk signal detected
O16575,585.62,14.9,0.1490016371525506,LOW,6.98,P4,NORMAL_PROCESSING,No major risk signal detected
O10569,22341.16,15.61,0.1561447218436007,LOW,279.08,P4,NORMAL_PROCESSING,No major risk signal detected
O03275,2762.99,33.41,0.3341203751283256,MEDIUM,73.85,P4,NORMAL_PROCESSING,No major risk signal detected
O02957,13291.99,16.63,0.1662801286693593,LOW,176.82,P4,NORMAL_PROCESSING,No major risk signal detected
O14011,25744.2,7.62,0.0762112617470447,LOW,156.96,P4,NORMAL_PROCESSING,Above-average order value
O13082,2177.79,12.92,0.1292453282563198,LOW,22.52,P4,NORMAL_PROCESSING,No major risk signal detected
O08288,8173.8,37.15,0.3714967752352798,MEDIUM,242.92,P4,NORMAL_PROCESSING,No major risk signal detected
O13532,2447.8,44.86,0.4485616364306581,HIGH,87.84,P3,MONITOR,Elevated predicted return probability
O00231,4040.13,20.94,0.2093678787767014,MEDIUM,67.67,P4,NORMAL_PROCESSING,No major risk signal detected
O04916,5644.22,41.41,0.4140902632860732,HIGH,186.98,P3,MONITOR,Elevated predicted return probability
O04249,29810.56,6.79,0.0679253440471644,LOW,161.99,P4,NORMAL_PROCESSING,Above-average order value
O17820,13659.4,42.52,0.4252000724268784,HIGH,464.64,P3,MONITOR,Elevated predicted return probability
O18601,5472.02,62.39,0.623943275482335,VERY_HIGH,273.14,P2,REVIEW,High predicted return probability
O01354,2938.03,5.21,0.0521050086943978,LOW,12.25,P4,NORMAL_PROCESSING,No major risk signal detected
O10536,860.05,2.04,0.0204301581985151,LOW,1.41,P4,NORMAL_PROCESSING,No major risk signal detected
O17812,19421.63,14.77,0.1476569335334756,LOW,229.42,P4,NORMAL_PROCESSING,No major risk signal detected
O10758,2812.09,42.4,0.4239873885544992,HIGH,95.38,P3,MONITOR,Elevated predicted return probability
O01255,16326.03,10.72,0.1072018168428808,LOW,140.01,P4,NORMAL_PROCESSING,No major risk signal detected
O05281,2953.61,35.62,0.3561834357771172,MEDIUM,84.16,P4,NORMAL_PROCESSING,No major risk signal detected
O06609,5824.72,67.64,0.676380083915574,VERY_HIGH,315.18,P2,REVIEW,High predicted return probability
O16766,2486.23,16.35,0.1635179116640214,LOW,32.52,P4,NORMAL_PROCESSING,No major risk signal detected
O01997,2879.56,11.9,0.1189997447691512,LOW,27.41,P4,NORMAL_PROCESSING,No major risk signal detected
O06666,2438.77,7.29,0.0728513300275162,LOW,14.21,P4,NORMAL_PROCESSING,No major risk signal detected
O09509,1089.9,5.53,0.0553096491965732,LOW,4.82,P4,NORMAL_PROCESSING,No major risk signal detected
O03707,3916.66,54.16,0.5416258329741384,HIGH,169.71,P3,MONITOR,Elevated predicted return probability
O09156,16689.86,25.83,0.2583213866459926,MEDIUM,344.91,P4,NORMAL_PROCESSING,No major risk signal detected
O15092,3378.49,35.21,0.3520585872490581,MEDIUM,95.15,P4,NORMAL_PROCESSING,No major risk signal detected
O07632,3829.84,46.86,0.4686108850833081,HIGH,143.58,P3,MONITOR,Elevated predicted return probability
O04563,40797.78,35.45,0.354480361281995,MEDIUM,1156.96,P4,NORMAL_PROCESSING,High estimated financial exposure | Above-average order value
O03772,7769.51,53.24,0.5324060949917591,HIGH,330.92,P3,MONITOR,Elevated predicted return probability
O09382,9127.24,51.48,0.5147647422720131,HIGH,375.87,P3,MONITOR,Elevated predicted return probability
O17150,9717.81,34.79,0.3478604731453347,MEDIUM,270.44,P4,NORMAL_PROCESSING,No major risk signal detected
O12946,58501.33,19.67,0.1966807528560197,LOW,920.49,P4,NORMAL_PROCESSING,High-value order
O02955,9534.3,21.48,0.2147516214051451,MEDIUM,163.8,P4,NORMAL_PROCESSING,No major risk signal detected
