order_id,customer_id,product_id,order_ts,order_value,payment_method,discount_pct,category,size_variant
O09808,C0998,P0249,2026-07-31 12:40:00,4643.21,NetBanking,30,Apparel,M
O09812,C0999,P0102,2025-10-11 08:46:00,8694.88,NetBanking,15,Footwear,10
O09813,C0999,P0494,2025-11-20 18:35:00,9900.04,Wallet,5,Home,
O09811,C0999,P0494,2025-12-24 15:48:00,9900.04,Card,5,Home,
O09816,C0999,P0116,2026-01-06 15:09:00,43608.52,UPI,5,Electronics,
O09815,C0999,P0303,2026-03-11 17:38:00,645.32,Card,20,Beauty,
O09810,C0999,P0357,2026-04-20 23:30:00,8161.33,NetBanking,10,Apparel,M
O09817,C0999,P0469,2026-07-17 15:28:00,6253.74,Card,20,Apparel,M
O09814,C0999,P0198,2026-07-27 11:44:00,12214.81,Card,0,Footwear,9
O09821,C1000,P0166,2025-01-24 13:49:00,3265.11,UPI,40,Apparel,XL
O09819,C1000,P0038,2025-05-21 17:43:00,5440.18,UPI,20,Beauty,
O09823,C1000,P0102,2025-12-03 16:39:00,9206.34,Card,10,Footwear,11
O09820,C1000,P0131,2026-01-02 23:44:00,255.76,Card,50,Beauty,
O09818,C1000,P0064,2026-04-14 14:51:00,74806.08,UPI,20,Electronics,
O09824,C1000,P0419,2026-06-26 08:38:00,6826.02,UPI,10,Apparel,L
O09822,C1000,P0123,2026-07-22 13:16:00,2286.43,Card,5,Apparel,XL
O09825,C1001,P0026,2025-12-21 11:05:00,56177.15,Card,30,Electronics,
O09829,C1001,P0008,2025-12-21 13:12:00,2577.38,Wallet,20,Grocery,
O09827,C1001,P0335,2026-01-20 21:46:00,817.4,NetBanking,30,Footwear,11
O09826,C1001,P0030,2026-02-19 17:56:00,70538.13,Card,0,Electronics,
O09830,C1001,P0228,2026-02-24 20:40:00,2294.12,NetBanking,0,Footwear,7
O09828,C1001,P0398,2026-05-23 18:37:00,74545.42,NetBanking,15,Electronics,
O09836,C1002,P0173,2025-02-16 15:56:00,4098.26,UPI,0,Beauty,
O09831,C1002,P0362,2025-04-26 16:39:00,21210.31,NetBanking,10,Home,
O09833,C1002,P0360,2025-06-27 10:17:00,38397.91,UPI,20,Electronics,
O09839,C1002,P0125,2025-08-28 21:19:00,4476.7,Card,30,Apparel,L
O09838,C1002,P0163,2025-10-23 16:03:00,5365.89,Card,40,Apparel,L
O09835,C1002,P0334,2025-12-09 08:29:00,4983.37,NetBanking,0,Footwear,7
O09832,C1002,P0161,2026-03-09 19:53:00,8861.33,UPI,40,Home,
O09834,C1002,P0065,2026-04-25 11:34:00,18855.78,UPI,15,Home,
O09837,C1002,P0290,2026-06-25 21:32:00,2833.11,Card,20,Grocery,
O09840,C1003,P0364,2025-02-04 14:53:00,6652.38,Card,0,Electronics,
O09841,C1003,P0211,2025-02-26 19:28:00,282.84,Wallet,30,Beauty,
O09858,C1003,P0114,2025-02-27 19:33:00,1065.54,NetBanking,30,Home,
O09851,C1003,P0220,2025-03-14 21:12:00,44791.21,Card,0,Electronics,
O09856,C1003,P0221,2025-04-01 15:03:00,6863.35,NetBanking,30,Home,
O09850,C1003,P0148,2025-04-20 15:23:00,4258.92,Wallet,20,Apparel,L
O09852,C1003,P0080,2025-04-25 16:48:00,4085.13,UPI,15,Apparel,XL
O09847,C1003,P0006,2025-07-02 15:05:00,6721.1,UPI,20,Apparel,S
O09845,C1003,P0361,2025-10-18 17:40:00,8696.81,NetBanking,30,Footwear,11
O09843,C1003,P0146,2025-11-22 19:37:00,8882.89,UPI,0,Apparel,M
O09842,C1003,P0083,2025-12-03 09:38:00,36787.23,UPI,0,Electronics,
O09853,C1003,P0315,2026-02-11 08:53:00,4073.51,Card,5,Grocery,
O09857,C1003,P0392,2026-03-12 12:19:00,75502.73,Card,5,Electronics,
O09849,C1003,P0184,2026-04-04 18:25:00,3071.56,NetBanking,15,Apparel,XL
O09848,C1003,P0473,2026-04-11 09:24:00,12830.92,Wallet,50,Home,
O09855,C1003,P0253,2026-05-05 23:51:00,9511.44,UPI,5,Footwear,11
O09854,C1003,P0103,2026-05-18 18:30:00,6198.22,UPI,20,Footwear,10
O09844,C1003,P0106,2026-06-06 18:13:00,4405.32,UPI,10,Apparel,XL
O09846,C1003,P0084,2026-06-10 20:51:00,11279.37,UPI,30,Home,
O09869,C1004,P0280,2025-02-11 10:43:00,14493.5,Card,5,Electronics,
O09872,C1004,P0429,2025-02-14 16:25:00,54646.71,NetBanking,15,Electronics,
O09867,C1004,P0135,2025-03-03 14:33:00,8364.48,UPI,20,Footwear,9
O09870,C1004,P0119,2025-03-18 15:06:00,1978.6,Wallet,0,Grocery,
O09862,C1004,P0218,2025-05-13 16:11:00,71067.57,Wallet,0,Electronics,
O09864,C1004,P0390,2025-06-22 16:16:00,3064.21,Card,10,Apparel,XL
O09860,C1004,P0020,2025-08-03 15:45:00,1517.2,NetBanking,40,Beauty,
O09863,C1004,P0344,2025-08-04 17:25:00,1054.76,UPI,50,Apparel,S
O09859,C1004,P0136,2025-08-18 11:39:00,4833.07,Wallet,20,Beauty,
O09865,C1004,P0029,2025-11-16 08:59:00,1871.44,UPI,40,Beauty,
O09861,C1004,P0450,2026-02-02 14:56:00,3380.23,UPI,0,Beauty,
O09871,C1004,P0475,2026-02-06 21:27:00,5065.3,UPI,15,Footwear,11
O09868,C1004,P0477,2026-07-04 19:06:00,2019.25,Card,20,Beauty,
O09866,C1004,P0026,2026-07-16 09:26:00,76240.42,UPI,5,Electronics,
O09881,C1005,P0084,2025-01-23 15:09:00,14502.05,Card,10,Home,
O09873,C1005,P0018,2025-02-16 08:32:00,5523.03,Card,20,Footwear,10
O09882,C1005,P0195,2025-04-07 17:26:00,5781.19,UPI,40,Apparel,L
O09880,C1005,P0050,2025-06-26 10:07:00,2506.56,UPI,15,Apparel,S
O09879,C1005,P0131,2025-08-05 09:38:00,358.06,Card,30,Beauty,
O09887,C1005,P0252,2025-09-09 08:55:00,83485.97,Card,0,Electronics,
O09886,C1005,P0382,2025-09-26 18:57:00,5019.16,Card,30,Beauty,
O09874,C1005,P0469,2025-10-20 14:11:00,6253.74,UPI,20,Apparel,L
O09884,C1005,P0363,2025-11-19 16:25:00,1257.9,Card,5,Apparel,M
O09885,C1005,P0451,2025-12-14 18:50:00,7547.35,UPI,0,Beauty,
O09877,C1005,P0181,2026-01-12 22:24:00,15652.16,Card,20,Electronics,
O09883,C1005,P0214,2026-05-23 18:44:00,6307.01,Card,15,Apparel,XL
O09875,C1005,P0263,2026-05-27 08:36:00,1332.62,Card,30,Beauty,
O09876,C1005,P0311,2026-07-23 11:21:00,1705.27,UPI,40,Grocery,
O09878,C1005,P0002,2026-07-29 18:11:00,81486.75,UPI,10,Electronics,
O09892,C1006,P0084,2025-08-11 23:35:00,12890.71,Card,20,Home,
O09894,C1006,P0071,2025-10-20 09:58:00,43037.65,Card,5,Electronics,
O09891,C1006,P0458,2025-11-04 22:24:00,15843.83,UPI,10,Home,
O09888,C1006,P0225,2026-03-15 14:53:00,718.8,Wallet,30,Beauty,
O09889,C1006,P0416,2026-04-14 19:19:00,6480.8,Card,10,Apparel,L
O09893,C1006,P0312,2026-04-19 17:46:00,33761.26,Card,5,Electronics,
O09890,C1006,P0057,2026-06-25 21:22:00,7029.09,Card,30,Home,
O09901,C1007,P0130,2025-06-12 22:29:00,5380.98,Card,30,Apparel,S
O09899,C1007,P0226,2025-08-13 14:32:00,8908.06,UPI,30,Home,
O09897,C1007,P0065,2025-09-17 11:00:00,13309.96,Card,40,Home,
O09900,C1007,P0329,2026-02-01 23:36:00,4740.27,UPI,15,Footwear,10
O09896,C1007,P0282,2026-07-20 23:02:00,2266.98,Wallet,10,Beauty,
O09895,C1007,P0327,2026-07-30 10:39:00,21579.59,UPI,0,Home,
O09898,C1007,P0016,2026-08-09 20:52:00,12296.18,UPI,5,Footwear,11
O09910,C1008,P0488,2025-01-02 18:50:00,3209.08,UPI,20,Footwear,7
O09912,C1008,P0271,2025-01-29 18:47:00,1969.07,Card,40,Beauty,
O09907,C1008,P0483,2025-02-01 20:05:00,2301.61,Wallet,50,Apparel,M
O09904,C1008,P0419,2025-02-22 10:08:00,5309.13,NetBanking,30,Apparel,L
O09902,C1008,P0056,2025-06-17 20:26:00,3080.93,Wallet,20,Grocery,
O09903,C1008,P0093,2025-06-19 10:33:00,1509.53,UPI,0,Apparel,XL
O09909,C1008,P0432,2025-07-23 21:31:00,3999.04,UPI,50,Beauty,
O09911,C1008,P0250,2025-07-30 21:03:00,3691.1,UPI,0,Grocery,
O09906,C1008,P0130,2025-09-13 17:17:00,7687.12,Card,0,Apparel,XL
O09908,C1008,P0034,2025-10-16 18:23:00,17911.73,UPI,20,Home,
O09905,C1008,P0162,2025-12-09 21:31:00,4796.99,UPI,40,Apparel,XL
O09913,C1008,P0303,2026-07-24 20:36:00,564.66,UPI,30,Beauty,
O09916,C1009,P0061,2025-05-31 19:37:00,5420.85,Card,30,Apparel,XL
O09915,C1009,P0340,2025-06-20 20:19:00,3661.81,Card,40,Home,
O09914,C1009,P0060,2025-08-17 11:47:00,1591.86,Card,20,Footwear,8
O09917,C1009,P0228,2025-09-26 09:50:00,1950.0,UPI,15,Footwear,9
O09923,C1010,P0237,2025-06-23 15:40:00,25446.62,UPI,20,Electronics,
O09919,C1010,P0131,2025-07-28 17:20:00,358.06,Card,30,Beauty,
O09921,C1010,P0173,2025-08-01 16:15:00,2868.78,UPI,30,Beauty,
O09918,C1010,P0375,2025-11-26 10:36:00,7861.15,Card,0,Electronics,
O09920,C1010,P0066,2026-04-26 19:12:00,2724.19,Wallet,50,Apparel,M
O09922,C1010,P0387,2026-06-05 19:33:00,6315.03,UPI,15,Apparel,M
O09925,C1011,P0417,2025-01-24 23:30:00,2735.76,Card,30,Beauty,
O09927,C1011,P0492,2025-01-27 22:55:00,1777.51,Card,40,Footwear,11
O09924,C1011,P0085,2025-02-07 22:06:00,55922.51,UPI,30,Electronics,
O09929,C1011,P0421,2025-03-08 19:32:00,464.97,UPI,30,Apparel,L
O09932,C1011,P0492,2025-08-10 11:12:00,2518.14,UPI,15,Footwear,10
O09928,C1011,P0014,2025-08-29 18:05:00,26611.18,NetBanking,5,Home,
O09931,C1011,P0019,2025-12-17 18:52:00,14442.64,NetBanking,50,Home,
O09930,C1011,P0220,2026-02-23 09:21:00,40312.09,UPI,10,Electronics,
O09926,C1011,P0498,2026-08-07 13:14:00,891.93,UPI,5,Footwear,11
O09933,C1012,P0359,2025-04-27 19:25:00,15410.83,UPI,30,Electronics,
O09937,C1012,P0061,2025-05-27 22:09:00,7744.07,Card,0,Apparel,L
O09936,C1012,P0330,2025-05-29 17:44:00,10293.88,Card,30,Footwear,10
O09934,C1012,P0138,2025-11-21 12:36:00,5926.75,Card,20,Beauty,
O09935,C1012,P0307,2026-05-11 17:12:00,5480.99,NetBanking,0,Apparel,L
O09941,C1012,P0386,2026-06-11 18:53:00,1826.74,UPI,5,Apparel,M
O09938,C1012,P0090,2026-07-15 23:31:00,7759.9,UPI,15,Apparel,S
O09939,C1012,P0094,2026-07-26 09:58:00,16989.11,NetBanking,5,Electronics,
O09940,C1012,P0425,2026-08-08 18:16:00,1677.9,Card,50,Grocery,
O09950,C1013,P0212,2025-01-22 19:43:00,12762.53,UPI,30,Home,
O09944,C1013,P0287,2025-04-01 08:34:00,58509.7,Card,15,Electronics,
O09953,C1013,P0150,2025-04-02 08:30:00,3378.49,Card,20,Footwear,11
O09949,C1013,P0091,2025-05-06 09:50:00,37273.91,Card,30,Electronics,
O09943,C1013,P0387,2025-05-21 15:55:00,7429.45,Card,0,Apparel,M
O09948,C1013,P0221,2025-08-15 16:05:00,9804.78,UPI,0,Home,
O09945,C1013,P0221,2025-10-27 10:50:00,7843.82,Card,20,Home,
O09952,C1013,P0350,2025-12-19 11:18:00,39894.28,UPI,10,Electronics,
O09946,C1013,P0192,2026-02-14 12:38:00,5781.0,UPI,20,Beauty,
O09942,C1013,P0067,2026-03-06 11:56:00,5589.28,UPI,15,Beauty,
O09947,C1013,P0026,2026-05-01 12:49:00,56177.15,Card,30,Electronics,
O09951,C1013,P0263,2026-05-16 08:45:00,1903.74,UPI,0,Beauty,
O09955,C1013,P0459,2026-07-24 13:47:00,3969.67,Wallet,0,Apparel,S
O09956,C1013,P0173,2026-08-12 23:25:00,2868.78,Card,30,Beauty,
O09954,C1013,P0237,2026-08-15 13:10:00,22265.8,Card,30,Electronics,
O09968,C1014,P0438,2025-02-01 21:30:00,2424.9,Card,20,Grocery,
O09960,C1014,P0364,2025-02-06 19:14:00,6652.38,Card,0,Electronics,
O09967,C1014,P0102,2025-04-01 12:48:00,8183.42,Card,20,Footwear,8
O09957,C1014,P0028,2025-04-25 11:27:00,21472.97,UPI,0,Electronics,
O09959,C1014,P0330,2025-06-25 23:48:00,8823.32,Card,40,Footwear,8
O09965,C1014,P0364,2025-09-08 14:37:00,6652.38,Card,0,Electronics,
O09964,C1014,P0365,2025-12-07 17:46:00,4165.06,Card,5,Beauty,
O09961,C1014,P0032,2025-12-30 14:09:00,73062.39,Card,15,Electronics,
O09963,C1014,P0354,2026-01-01 17:39:00,6036.58,Wallet,5,Apparel,S
O09962,C1014,P0433,2026-05-24 14:46:00,1505.51,UPI,5,Apparel,M
O09969,C1014,P0487,2026-06-19 13:20:00,63285.54,UPI,0,Electronics,
O09966,C1014,P0152,2026-06-19 22:21:00,4446.99,NetBanking,0,Footwear,8
O09970,C1014,P0298,2026-08-07 14:32:00,57021.63,UPI,10,Electronics,
O09958,C1014,P0497,2026-08-17 15:01:00,12763.91,Card,40,Home,
O09981,C1015,P0448,2025-02-18 21:06:00,2728.9,UPI,40,Apparel,XL
O09983,C1015,P0327,2025-02-26 21:07:00,15105.71,NetBanking,30,Home,
O09976,C1015,P0233,2025-04-11 14:40:00,4821.51,UPI,15,Home,
O09972,C1015,P0365,2025-07-08 20:47:00,3068.99,UPI,30,Beauty,
O09979,C1015,P0038,2025-09-01 14:39:00,5780.2,Card,15,Beauty,
O09973,C1015,P0395,2025-11-07 15:18:00,2464.6,UPI,15,Grocery,
O09975,C1015,P0106,2025-11-09 19:43:00,3915.84,UPI,20,Apparel,XL
O09978,C1015,P0466,2026-01-10 21:30:00,43209.27,UPI,20,Electronics,
O09977,C1015,P0454,2026-01-12 16:20:00,497.68,Wallet,20,Grocery,
O09971,C1015,P0236,2026-01-27 08:07:00,25805.86,UPI,10,Home,
O09980,C1015,P0037,2026-02-13 21:01:00,2297.68,UPI,15,Footwear,8
O09974,C1015,P0273,2026-05-25 19:14:00,73741.42,Card,0,Electronics,
O09982,C1015,P0062,2026-06-23 13:02:00,2120.44,UPI,30,Apparel,XL
O09990,C1016,P0341,2025-01-08 22:10:00,1138.58,Card,5,Beauty,
O09993,C1016,P0319,2025-02-20 19:46:00,8175.26,Wallet,15,Apparel,M
O09989,C1016,P0303,2025-03-16 10:41:00,766.32,UPI,5,Beauty,
O09984,C1016,P0479,2025-04-13 18:09:00,52345.24,NetBanking,30,Electronics,
O09986,C1016,P0012,2025-04-15 11:43:00,491.31,UPI,50,Apparel,XL
O09988,C1016,P0265,2025-05-02 11:46:00,6772.3,UPI,30,Home,
O09987,C1016,P0139,2025-12-05 13:22:00,7062.56,UPI,5,Apparel,L
O09991,C1016,P0121,2025-12-18 12:45:00,17569.86,Card,20,Home,
O09992,C1016,P0170,2026-05-26 20:33:00,1397.06,Card,5,Footwear,9
O09985,C1016,P0167,2026-07-21 13:25:00,397.0,UPI,5,Beauty,
O09996,C1017,P0378,2025-01-03 08:42:00,847.7,UPI,30,Grocery,
O09998,C1017,P0174,2025-01-24 09:58:00,35430.58,Card,30,Electronics,
O09994,C1017,P0157,2025-02-12 12:21:00,90773.7,UPI,5,Electronics,
O09999,C1017,P0351,2025-04-04 19:58:00,57746.34,UPI,20,Electronics,
O09995,C1017,P0368,2025-05-30 18:22:00,3687.85,Card,15,Beauty,
O10001,C1017,P0219,2025-06-04 11:06:00,4297.81,NetBanking,50,Electronics,
O10002,C1017,P0045,2025-07-24 16:19:00,5662.99,Card,40,Apparel,S
O10000,C1017,P0140,2025-08-17 10:21:00,619.91,UPI,20,Beauty,
O09997,C1017,P0252,2025-11-03 17:34:00,66788.78,Card,20,Electronics,
O10003,C1017,P0291,2026-06-13 19:45:00,2721.45,NetBanking,30,Apparel,M
O10004,C1018,P0022,2025-05-17 22:20:00,2955.98,NetBanking,15,Beauty,
O10009,C1018,P0204,2025-07-27 23:20:00,5855.82,NetBanking,20,Apparel,S
O10008,C1018,P0160,2025-08-11 22:00:00,4673.49,NetBanking,40,Apparel,XL
O10007,C1018,P0445,2025-11-21 17:34:00,56609.73,Wallet,30,Electronics,
O10010,C1018,P0182,2025-12-06 22:51:00,1368.55,UPI,0,Apparel,L
O10005,C1018,P0002,2026-01-02 21:06:00,72432.66,UPI,20,Electronics,
O10006,C1018,P0234,2026-01-18 19:37:00,1913.68,UPI,0,Apparel,M
O10011,C1018,P0171,2026-02-21 12:03:00,12936.45,NetBanking,10,Footwear,9
O10018,C1019,P0039,2025-03-24 15:25:00,6959.2,UPI,15,Footwear,8
O10021,C1019,P0357,2025-05-23 08:36:00,6347.7,UPI,30,Apparel,L
O10012,C1019,P0318,2025-05-28 23:47:00,7766.29,UPI,20,Footwear,8
O10019,C1019,P0206,2025-07-29 12:27:00,2714.45,Card,20,Grocery,
O10013,C1019,P0163,2025-10-11 08:33:00,7601.68,UPI,15,Apparel,M
O10015,C1019,P0025,2025-12-18 20:40:00,5566.43,NetBanking,0,Apparel,L
O10017,C1019,P0097,2025-12-22 22:55:00,501.85,NetBanking,0,Grocery,
O10014,C1019,P0305,2026-03-18 21:24:00,3530.68,UPI,5,Beauty,
O10020,C1019,P0135,2026-03-21 12:26:00,7318.92,Card,30,Footwear,10
O10016,C1019,P0336,2026-04-09 08:50:00,5199.82,UPI,40,Footwear,7
O10023,C1020,P0403,2025-01-13 16:42:00,5186.71,Card,20,Beauty,
O10029,C1020,P0162,2025-02-26 16:28:00,7994.98,UPI,0,Apparel,M
O10038,C1020,P0347,2025-03-05 09:00:00,7434.43,UPI,20,Apparel,S
O10026,C1020,P0268,2025-03-24 11:32:00,7591.1,NetBanking,15,Apparel,L
O10031,C1020,P0343,2025-03-25 08:25:00,33256.01,UPI,40,Electronics,
O10036,C1020,P0265,2025-03-30 22:23:00,8223.5,Card,15,Home,
O10022,C1020,P0134,2025-04-09 15:50:00,58203.13,UPI,20,Electronics,
O10035,C1020,P0162,2025-04-23 16:11:00,7195.48,NetBanking,10,Apparel,XL
O10025,C1020,P0305,2025-05-07 11:12:00,3344.85,UPI,10,Beauty,
O10032,C1020,P0033,2025-06-27 23:18:00,4412.95,UPI,10,Grocery,
O10024,C1020,P0341,2025-08-12 16:45:00,1138.58,Card,5,Beauty,
O10028,C1020,P0098,2025-10-31 09:20:00,2715.66,Card,20,Grocery,
O10027,C1020,P0367,2026-01-25 11:11:00,1926.66,NetBanking,20,Apparel,XL
O10033,C1020,P0201,2026-02-01 17:43:00,1578.81,NetBanking,30,Footwear,10
O10034,C1020,P0081,2026-03-05 14:28:00,40985.55,Card,30,Electronics,
O10030,C1020,P0467,2026-06-04 20:42:00,10877.75,UPI,40,Home,
O10037,C1020,P0382,2026-07-26 15:16:00,7170.23,Card,0,Beauty,
O10048,C1021,P0044,2025-01-11 10:59:00,7755.21,NetBanking,0,Beauty,
O10052,C1021,P0224,2025-02-07 23:11:00,2757.04,Card,40,Footwear,7
O10040,C1021,P0328,2025-03-26 21:51:00,67959.44,UPI,30,Electronics,
O10046,C1021,P0233,2025-04-01 09:11:00,4821.51,UPI,15,Home,
O10050,C1021,P0152,2025-04-05 19:00:00,4224.64,Card,5,Footwear,8
O10045,C1021,P0428,2025-04-10 11:24:00,76660.91,UPI,0,Electronics,
O10049,C1021,P0469,2025-05-01 18:13:00,5472.02,Card,30,Apparel,XL
O10041,C1021,P0184,2025-09-24 13:40:00,3613.6,Card,0,Apparel,S
O10042,C1021,P0482,2025-10-13 18:24:00,1239.68,UPI,40,Grocery,
O10047,C1021,P0299,2025-11-07 15:59:00,1044.24,NetBanking,50,Grocery,
O10051,C1021,P0001,2026-02-10 17:07:00,2540.7,NetBanking,0,Beauty,
O10039,C1021,P0102,2026-02-22 15:11:00,10229.27,UPI,0,Footwear,10
O10053,C1021,P0252,2026-04-17 19:19:00,75137.37,Wallet,10,Electronics,
O10044,C1021,P0211,2026-06-01 19:09:00,383.86,Card,5,Beauty,
O10043,C1021,P0167,2026-08-09 22:59:00,417.89,UPI,0,Beauty,
O10065,C1022,P0332,2025-03-17 23:01:00,4820.59,UPI,20,Beauty,
O10059,C1022,P0063,2025-03-18 13:56:00,1219.76,NetBanking,0,Beauty,
O10063,C1022,P0347,2025-04-27 18:25:00,7899.08,UPI,15,Apparel,M
O10064,C1022,P0377,2025-08-28 16:52:00,1989.95,UPI,5,Grocery,
O10057,C1022,P0348,2025-09-25 08:27:00,6111.05,Card,10,Apparel,L
O10058,C1022,P0231,2025-09-27 15:29:00,3547.4,Card,20,Apparel,L
O10062,C1022,P0146,2025-10-07 10:16:00,7550.46,Card,15,Apparel,L
O10061,C1022,P0334,2025-11-07 19:40:00,3986.7,Card,20,Footwear,11
O10056,C1022,P0383,2026-02-16 20:09:00,2261.98,UPI,5,Apparel,M
O10054,C1022,P0382,2026-04-07 18:38:00,7170.23,UPI,0,Beauty,
O10060,C1022,P0458,2026-06-12 13:19:00,14963.62,Card,15,Home,
O10055,C1022,P0287,2026-07-24 18:31:00,68834.94,Card,0,Electronics,
O10067,C1023,P0414,2025-01-25 11:17:00,4857.34,Card,30,Home,
O10069,C1023,P0027,2025-03-29 19:58:00,4574.51,UPI,30,Apparel,L
O10066,C1023,P0041,2025-12-25 13:17:00,3364.02,Card,40,Beauty,
O10068,C1023,P0084,2026-05-05 12:00:00,8056.7,Card,50,Home,
O10078,C1024,P0360,2025-04-19 12:50:00,33598.17,NetBanking,30,Electronics,
O10074,C1024,P0201,2025-05-27 10:47:00,1578.81,Card,30,Footwear,9
O10070,C1024,P0086,2025-07-18 21:55:00,8151.93,Card,0,Apparel,XL
O10075,C1024,P0152,2025-07-27 13:30:00,3112.89,Card,30,Footwear,9
O10076,C1024,P0347,2025-09-15 16:11:00,7899.08,Card,15,Apparel,S
O10077,C1024,P0071,2025-10-20 12:18:00,36242.23,UPI,20,Electronics,
O10071,C1024,P0294,2026-04-01 12:03:00,5646.4,Wallet,30,Apparel,L
O10073,C1024,P0413,2026-06-08 16:20:00,25160.84,UPI,50,Electronics,
O10072,C1024,P0088,2026-07-08 12:09:00,2533.61,Card,15,Grocery,
O10084,C1025,P0103,2025-04-02 18:49:00,7747.77,Card,0,Footwear,8
O10082,C1025,P0357,2025-08-19 19:44:00,8161.33,Wallet,10,Apparel,XL
O10080,C1025,P0156,2025-09-15 13:54:00,8783.67,Card,5,Apparel,L
O10081,C1025,P0189,2025-10-19 09:16:00,2980.25,NetBanking,15,Footwear,9
O10083,C1025,P0245,2025-11-23 18:39:00,3043.9,UPI,30,Beauty,
O10079,C1025,P0495,2026-04-07 22:55:00,26285.77,Card,10,Electronics,
O10086,C1026,P0238,2025-09-10 13:12:00,24253.72,UPI,5,Home,
O10085,C1026,P0422,2025-09-25 14:00:00,8216.32,NetBanking,5,Apparel,L
O10087,C1026,P0018,2025-11-13 09:52:00,4832.65,NetBanking,30,Footwear,8
O10091,C1026,P0129,2026-01-11 15:12:00,18989.99,UPI,15,Home,
O10089,C1026,P0113,2026-01-30 18:55:00,10671.9,Wallet,5,Footwear,11
O10090,C1026,P0464,2026-02-23 09:49:00,4345.8,UPI,20,Beauty,
O10088,C1026,P0033,2026-02-26 14:57:00,4658.12,NetBanking,5,Grocery,
O10094,C1026,P0371,2026-04-04 20:12:00,1447.82,NetBanking,20,Footwear,7
O10092,C1026,P0126,2026-05-12 16:01:00,6438.76,Card,40,Footwear,7
O10095,C1026,P0366,2026-06-02 21:41:00,4274.63,UPI,30,Apparel,XL
O10097,C1026,P0296,2026-06-17 17:25:00,50063.13,Wallet,20,Electronics,
O10093,C1026,P0109,2026-06-30 17:02:00,1147.68,Card,50,Apparel,L
O10096,C1026,P0305,2026-07-04 17:17:00,3716.5,Card,0,Beauty,
O10102,C1027,P0226,2025-01-08 23:34:00,8908.06,NetBanking,30,Home,
O10098,C1027,P0056,2025-01-30 20:49:00,3851.16,Card,0,Grocery,
O10099,C1027,P0311,2025-05-18 13:58:00,1989.48,Card,30,Grocery,
O10103,C1027,P0349,2025-06-15 10:53:00,7920.94,UPI,10,Apparel,XL
O10100,C1027,P0480,2025-06-27 19:42:00,2563.78,Card,10,Beauty,
O10104,C1027,P0457,2025-08-15 18:00:00,7828.96,UPI,50,Electronics,
O10101,C1027,P0482,2025-09-06 16:38:00,1859.53,UPI,10,Grocery,
O10116,C1028,P0137,2025-01-13 20:47:00,6482.5,Card,5,Apparel,S
O10110,C1028,P0498,2025-01-25 13:59:00,938.87,UPI,0,Footwear,7
O10105,C1028,P0057,2025-03-14 13:20:00,6024.94,UPI,40,Home,
O10111,C1028,P0308,2025-03-18 11:31:00,2489.59,UPI,50,Beauty,
O10106,C1028,P0382,2025-04-13 23:50:00,3585.12,NetBanking,50,Beauty,
O10112,C1028,P0149,2025-05-23 10:16:00,11904.09,NetBanking,0,Electronics,
O10107,C1028,P0135,2025-07-04 17:24:00,7318.92,UPI,30,Footwear,10
O10115,C1028,P0017,2025-07-23 14:08:00,7809.49,UPI,20,Footwear,7
O10109,C1028,P0383,2025-10-17 22:03:00,2142.93,UPI,10,Apparel,L
O10113,C1028,P0393,2025-12-12 09:36:00,2638.5,Card,50,Beauty,
O10114,C1028,P0283,2026-03-26 23:01:00,1374.11,NetBanking,30,Home,
O10108,C1028,P0276,2026-03-28 10:43:00,2868.18,Card,30,Apparel,S
O10117,C1028,P0328,2026-06-07 08:51:00,82522.17,UPI,15,Electronics,
O10124,C1029,P0108,2025-01-27 18:05:00,49362.6,UPI,40,Electronics,
O10119,C1029,P0440,2025-02-03 11:53:00,3142.32,UPI,30,Beauty,
O10123,C1029,P0256,2025-05-31 14:24:00,2982.22,UPI,30,Grocery,
O10121,C1029,P0453,2025-06-10 20:00:00,3113.63,NetBanking,15,Apparel,M
O10122,C1029,P0125,2025-10-09 21:44:00,5755.76,Card,10,Apparel,M
O10118,C1029,P0032,2025-11-14 22:17:00,81657.96,NetBanking,5,Electronics,
O10120,C1029,P0476,2026-02-18 13:16:00,8052.16,NetBanking,30,Electronics,
O10135,C1030,P0443,2025-03-27 17:44:00,8061.02,UPI,0,Footwear,9
O10137,C1030,P0185,2025-05-14 14:17:00,39474.46,NetBanking,0,Electronics,
O10128,C1030,P0128,2025-06-02 20:22:00,4479.8,Card,10,Apparel,XL
O10127,C1030,P0048,2025-07-04 14:31:00,5180.11,Wallet,20,Footwear,8
O10125,C1030,P0456,2025-07-21 18:09:00,25454.74,Card,15,Home,
O10133,C1030,P0079,2025-07-24 09:28:00,4308.49,UPI,10,Apparel,S
O10129,C1030,P0417,2025-10-11 15:32:00,3712.82,Card,5,Beauty,
O10126,C1030,P0146,2025-12-24 13:30:00,6218.02,NetBanking,30,Apparel,S
O10131,C1030,P0248,2026-04-19 13:27:00,18193.49,Card,0,Electronics,
O10134,C1030,P0059,2026-05-17 17:25:00,18776.92,NetBanking,15,Electronics,
O10130,C1030,P0399,2026-06-11 12:18:00,1050.56,Card,0,Footwear,11
O10132,C1030,P0012,2026-06-24 14:32:00,884.36,UPI,10,Apparel,L
O10136,C1030,P0410,2026-07-10 16:18:00,21770.37,NetBanking,15,Home,
O10138,C1031,P0248,2025-12-16 08:33:00,18193.49,Card,0,Electronics,
